1,Away,Brentford,Brighton Home,2,N,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,7,85.7,65,11,4,4,100,1,1,100,0,0,0,0,0,0.1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,36,50,72,473,99,20,22,90.9,14,20,70,0,5,0,1,0.4,0.2,2,2,1,1,5,1,1,1,0,0,0,1,0,1,0,0,0,2,3,1,0,2
2,Home,Chelsea,Brentford Away,-2,N,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16,22,72.7,181,56,13,15,86.7,3,3,100,0,1,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,66.7,161,29,9,11,81.8,3,4,75,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,33.3,2,2,0,2,1,2,2,0,1
3,Away,Manchester City,Chelsea Home,-2,Y,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,30,76.7,235,38,16,18,88.9,3,5,60,1,2,50,0,0,0,1,1,1,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,90,2,1,0,1,0,0,0,0,0,0,0,0,0,0,29,36,80.6,472,117,14,17,82.4,14,15,93.3,1,3,33.3,0,0,0,0,3,2,0,6,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,-1
4,Home,Norwich City,Manchester City Away,-5,Y,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,71.4,73,23,3,4,75,2,3,66.7,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90,6,4,1,1,0,0,0,0,0,0,0,0,0,0,43,55,78.2,531,128,27,31,87.1,7,9,77.8,2,4,50,0,0.2,0.2,2,2,2,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1
5,Away,Burnley,Norwich City Home,1,Y,90,8,6,1,0,1,0,0,0,0,0,0,0,0,0,27,33,81.8,389,92,15,18,83.3,11,13,84.6,1,2,50,0,0.5,0.1,4,2,2,0,8,2,0,0,0,2,2,3,66.7,1,0,0,0,0,2,0,0,90,6,4,0,0,2,0,0,0,0,0,0,0,0,0,31,36,86.1,392,97,21,23,91.3,9,10,90,0,0,0,0,0.3,0.2,1,1,2,0,5,2,1,0,2,0,1,1,100,0,1,0,1,2,4,0,0,0
6,Home,Tottenham,Burnley Away,1,Y,90,3,1,0,0,1,1,0,1,0,0,0,0,1,0,27,34,79.4,336,61,20,22,90.9,5,8,62.5,1,2,50,0,0,0.1,0,3,0,0,5,2,1,1,1,0,0,0,0,0,1,0,1,2,4,1,0,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,17,76.5,117,13,7,9,77.8,2,2,100,0,1,0,0,0.2,0.3,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1
7,Away,Brighton,Tottenham Home,2,Y,86,4,3,0,0,1,0,0,1,1,0,0,0,0,0,30,37,81.1,376,59,20,22,90.9,8,9,88.9,0,0,0,1,0.2,0.4,3,1,1,0,4,3,3,2,1,0,1,3,33.3,2,0,0,0,1,4,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,85.7,65,11,4,4,100,1,1,100,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,Home,Crystal Palace,Brighton Away,0,Y,89,4,3,0,1,0,0,0,0,0,0,0,0,0,0,32,41,78,452,89,19,22,86.4,11,12,91.7,0,1,0,0,0.1,0.1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,90,3,0,2,0,1,0,0,0,0,0,0,0,0,0,36,48,75,493,158,20,21,95.2,9,12,75,3,9,33.3,0,0.1,0.2,2,1,1,1,1,1,1,1,0,0,1,4,25,3,3,0,3,1,2,1,0,0
9,Home,Aston Villa,Crystal Palace Home,0,Y,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,16,75,157,32,7,8,87.5,4,6,66.7,0,0,0,0,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26,36,72.2,324,64,20,22,90.9,5,12,41.7,0,1,0,0,0,0,0,5,0,0,6,1,0,0,1,0,1,1,100,0,2,2,0,0,1,0,0,-3
10,Away,Leicester City,Aston Villa Home,2,Y,90,6,3,1,0,0,2,0,0,0,0,0,0,0,0,26,41,63.4,514,136,12,14,85.7,9,16,56.3,5,8,62.5,0,0.3,0.3,3,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,64,3,2,1,0,0,0,0,0,0,0,0,0,0,0,20,31,64.5,244,43,12,15,80,5,9,55.6,1,2,50,0,0.1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1
11,Home,Watford,Leicester City Away,2,Y,84,4,3,1,0,0,0,0,1,1,0,0,0,0,0,21,32,65.6,409,85,11,15,73.3,7,9,77.8,3,6,50,1,0.2,0.1,3,1,1,1,2,0,0,0,0,0,0,2,0,2,1,0,1,1,1,1,0,90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,36,50,72,473,99,20,22,90.9,14,20,70,0,5,0,1,0.4,0.2,2,2,1,1,5,1,1,1,0,0,0,1,0,1,0,0,0,2,3,1,0,1
12,Away,Liverpool,Watford Home,1,Y,89,6,2,3,0,0,1,0,0,0,0,0,0,0,0,26,36,72.2,489,114,9,11,81.8,14,20,70,3,4,75,0,0.2,0.3,2,2,2,0,4,2,0,1,1,0,1,1,100,0,1,0,1,0,2,0,0,90,7,3,0,2,1,1,0,0,0,0,0,0,0,0,32,41,78,400,91,24,26,92.3,6,11,54.5,1,2,50,0,0,0,1,1,1,1,2,2,2,0,2,0,1,4,25,3,1,0,1,0,2,1,0,-1
13,Home,Newcastle Utd,Liverpool Away,-4,Y,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,81.5,311,55,14,16,87.5,6,6,100,1,2,50,0,0,0.1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,90,10,6,1,0,2,1,0,1,1,0,0,0,0,0,36,43,83.7,575,171,19,21,90.5,13,14,92.9,3,6,50,0,0.4,0.3,3,3,1,0,5,0,0,0,0,0,0,1,0,1,2,0,2,3,3,0,0,3
14,Away,Manchester Utd,Newcastle Utd Home,2,Y,63,4,3,0,1,0,0,0,0,0,0,0,0,0,0,27,38,71.1,323,71,22,22,100,5,7,71.4,0,3,0,0,0.4,0.2,2,1,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,41,73.2,367,89,22,24,91.7,3,5,60,3,7,42.9,0,0,0,0,4,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,4,5,1,0,1
15,Away,Everton,Manchester Utd Away,-1,N,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,80,164,35,9,10,90,2,3,66.7,1,2,50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,4,1,0,0,0,0,0,0,0,0,0,0,0,36,49,73.5,519,29,24,27,88.9,11,15,73.3,1,4,25,0,0.1,0.1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,-1
16,Home,Southampton,Everton Away,-2,Y,90,5,3,0,1,0,1,0,0,0,0,0,0,0,0,32,34,94.1,444,79,19,19,100,12,13,92.3,0,0,0,0,0.3,0.3,1,0,1,0,2,4,0,0,3,1,1,3,33.3,2,0,0,0,0,4,0,0,90,3,1,1,1,0,0,0,2,1,0,1,0,0,0,16,26,61.5,291,60,10,13,76.9,3,7,42.9,3,6,50,1,0.9,0.6,2,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,2
17,Home,West Ham,Southampton Home,3,Y,90,5,4,1,0,0,0,0,1,1,0,0,0,0,0,23,34,67.6,374,64,11,13,84.6,11,14,78.6,1,3,33.3,1,0.5,0.3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27,32,84.4,280,62,19,20,95,6,8,75,0,1,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
18,Away,Leeds United,West Ham Home,2,Y,90,8,7,0,0,1,0,0,1,1,0,0,0,0,0,35,47,74.5,620,94,18,24,75,11,12,91.7,5,8,62.5,1,0.5,0.2,4,2,1,1,2,2,1,0,1,1,0,2,0,2,1,0,1,0,2,2,0,90,4,2,0,1,0,1,0,1,0,0,0,0,1,0,24,31,77.4,286,63,18,22,81.8,3,4,75,1,1,100,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
19,Away,Norwich City,Leeds United Away,3,Y,77,6,6,0,0,0,0,0,1,1,0,0,0,0,0,16,25,64,193,44,11,16,68.8,5,5,100,0,1,0,0,0.1,0.1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,90,8,6,1,0,1,0,0,0,0,0,0,0,0,0,27,33,81.8,389,92,15,18,83.3,11,13,84.6,1,2,50,0,0.5,0.1,4,2,2,0,8,2,0,0,0,2,2,3,66.7,1,0,0,0,0,2,0,0,1
20,Home,Manchester City,Norwich City Away,5,Y,77,3,2,1,0,0,0,0,0,0,0,0,0,0,0,29,39,74.4,418,98,19,21,90.5,7,11,63.6,2,5,40,0,0.4,0.4,2,0,0,0,2,1,1,1,0,0,0,0,0,0,2,0,2,0,1,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,71.4,73,23,3,4,75,2,3,66.7,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-5
21,Home,Burnley,Manchester City Home,-1,Y,83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,24,54.2,177,23,6,10,60,4,4,100,1,6,16.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,3,1,0,0,1,1,0,1,0,0,0,0,1,0,27,34,79.4,336,61,20,22,90.9,5,8,62.5,1,2,50,0,0,0.1,0,3,0,0,5,2,1,1,1,0,0,0,0,0,1,0,1,2,4,1,0,1
22,Away,Wolves,Burnley Home,0,Y,90,7,4,1,1,0,1,0,0,0,0,0,0,0,0,32,39,82.1,526,146,16,19,84.2,14,15,93.3,2,3,66.7,0,0.1,0.3,1,2,3,0,5,1,1,0,1,0,0,2,0,2,1,0,1,0,1,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,67.7,192,30,12,14,85.7,4,8,50,0,3,0,0,0,0,0,2,0,0,1,2,1,2,0,0,2,4,50,2,1,0,1,2,4,1,0,-1
23,Home,Brentford,Wolves Away,1,Y,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,22,77.3,199,35,13,16,81.3,4,4,100,0,0,0,0,0.3,0.2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16,22,72.7,181,56,13,15,86.7,3,3,100,0,1,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,-2
24,Home,Wolves,Brentford Home,1,Y,90,5,4,1,0,0,0,0,1,1,0,0,0,0,0,37,49,75.5,597,137,23,29,79.3,10,13,76.9,4,6,66.7,0,0.1,0.1,1,1,2,1,3,2,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,70,2,2,0,0,0,0,0,0,0,0,0,0,0,0,17,22,77.3,199,35,13,16,81.3,4,4,100,0,0,0,0,0.3,0.2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
25,Away,Watford,Wolves Home,1,Y,90,7,5,1,0,1,0,0,0,0,0,0,0,0,0,19,30,63.3,239,91,16,20,80,2,6,33.3,1,2,50,0,0.7,0.6,6,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,89,6,2,3,0,0,1,0,0,0,0,0,0,0,0,26,36,72.2,489,114,9,11,81.8,14,20,70,3,4,75,0,0.2,0.3,2,2,2,0,4,2,0,1,1,0,1,1,100,0,1,0,1,0,2,0,0,1
26,Home,Leicester City,Watford Away,1,Y,90,3,3,0,0,0,0,0,2,2,0,0,0,0,0,37,50,74,458,96,27,29,93.1,9,16,56.3,0,1,0,1,0.1,0.1,2,2,3,0,6,2,2,0,2,0,1,3,33.3,2,2,0,2,2,4,0,0,84,4,3,1,0,0,0,0,1,1,0,0,0,0,0,21,32,65.6,409,85,11,15,73.3,7,9,77.8,3,6,50,1,0.2,0.1,3,1,1,1,2,0,0,0,0,0,0,2,0,2,1,0,1,1,1,1,0,2
27,Home,Liverpool,Leicester City Home,2,Y,84,4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,27,74.1,344,50,10,13,76.9,10,11,90.9,0,2,0,0,0.1,0.1,2,0,1,0,2,4,2,2,1,1,1,1,100,0,1,0,1,2,6,1,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,27,81.5,311,55,14,16,87.5,6,6,100,1,2,50,0,0,0.1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,-4
28,Away,Aston Villa,Liverpool Home,-2,Y,73,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,21,71.4,214,15,9,10,90,4,7,57.1,1,2,50,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,90,6,3,1,0,0,2,0,0,0,0,0,0,0,0,26,41,63.4,514,136,12,14,85.7,9,16,56.3,5,8,62.5,0,0.3,0.3,3,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,2
29,Away,Crystal Palace,Aston Villa Away,1,Y,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,31,67.7,305,61,8,10,80,8,12,66.7,2,4,50,0,0.8,0.4,2,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,1,1,2,1,0,90,6,3,1,0,0,2,0,0,0,0,0,0,0,0,26,41,63.4,514,136,12,14,85.7,9,16,56.3,5,8,62.5,0,0.3,0.3,3,3,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
30,Home,Brighton,Crystal Palace Away,-3,Y,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26,32,81.3,294,54,17,19,89.5,5,6,83.3,0,2,0,0,0.1,0.2,2,1,0,0,1,4,2,1,1,2,1,4,25,3,0,0,0,1,5,0,0,45,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,16,75,157,32,7,8,87.5,4,6,66.7,0,0,0,0,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Away,Southampton,Brighton Home,-2,Y,90,9,7,1,1,0,0,0,0,0,0,0,0,0,0,29,38,76.3,535,179,11,14,78.6,14,18,77.8,4,5,80,0,0.6,0.9,5,3,2,1,6,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,0,90,5,4,1,0,0,0,0,1,1,0,0,0,0,0,23,34,67.6,374,64,11,13,84.6,11,14,78.6,1,3,33.3,1,0.5,0.3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
32,Away,Chelsea,Southampton Away,-1,Y,90,7,5,1,1,0,0,0,0,0,0,0,0,0,0,37,46,80.4,511,129,22,24,91.7,11,13,84.6,1,4,25,0,0.2,0.1,4,2,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,30,76.7,235,38,16,18,88.9,3,5,60,1,2,50,0,0,0,1,1,1,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,-2
33,Home,Manchester Utd,Chelsea Away,2,Y,89,5,2,0,1,1,1,0,2,1,0,0,0,1,0,20,29,69,210,64,15,16,93.8,4,6,66.7,0,3,0,0,0.1,0.1,1,1,1,0,3,1,1,1,0,0,0,1,0,1,1,0,1,4,5,1,0,63,4,3,0,1,0,0,0,0,0,0,0,0,0,0,27,38,71.1,323,71,22,22,100,5,7,71.4,0,3,0,0,0.4,0.2,2,1,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1
34,Away,West Ham,Manchester Utd Home,2,Y,73,4,1,0,0,2,1,0,2,0,0,0,1,1,0,23,29,79.3,342,45,12,13,92.3,11,13,84.6,0,0,0,0,0,0,1,2,0,0,2,2,1,2,0,0,1,2,50,1,1,0,1,0,2,0,0,90,8,7,0,0,1,0,0,1,1,0,0,0,0,0,35,47,74.5,620,94,18,24,75,11,12,91.7,5,8,62.5,1,0.5,0.2,4,2,1,1,2,2,1,0,1,1,0,2,0,2,1,0,1,0,2,2,0,2
35,Home,Leeds United,West Ham Away,1,Y,86,3,1,2,0,0,0,0,2,0,2,0,0,0,0,19,24,79.2,278,80,9,10,90,7,8,87.5,2,5,40,1,0.2,0.2,2,0,0,0,0,2,1,1,1,0,1,1,100,0,2,0,2,1,3,2,0,77,6,6,0,0,0,0,0,1,1,0,0,0,0,0,16,25,64,193,44,11,16,68.8,5,5,100,0,1,0,0,0.1,0.1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3
36,Away,Tottenham,Leeds United Home,1,Y,67,4,1,0,1,0,2,0,0,0,0,0,0,0,0,19,26,73.1,332,8,6,7,85.7,13,14,92.9,0,1,0,0,0,0.1,0,0,0,0,0,2,0,0,1,1,2,2,100,0,0,0,0,0,2,1,0,86,4,3,0,0,1,0,0,1,1,0,0,0,0,0,30,37,81.1,376,59,20,22,90.9,8,9,88.9,0,0,0,1,0.2,0.4,3,1,1,0,4,3,3,2,1,0,1,3,33.3,2,0,0,0,1,4,1,0,2
37,Away,Newcastle Utd,Tottenham Away,-3,Y,90,4,3,0,1,0,0,0,0,0,0,0,0,0,0,17,26,65.4,234,46,10,12,83.3,7,12,58.3,0,1,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,63,4,3,0,1,0,0,0,0,0,0,0,0,0,0,27,38,71.1,323,71,22,22,100,5,7,71.4,0,3,0,0,0.4,0.2,2,1,2,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
38,Home,Everton,Newcastle Utd Away,-2,Y,90,3,1,1,0,1,0,0,0,0,0,0,0,0,0,15,21,71.4,252,73,11,11,100,2,4,50,2,4,50,0,0.1,0.3,1,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,90,5,3,0,1,0,1,0,0,0,0,0,0,0,0,32,34,94.1,444,79,19,19,100,12,13,92.3,0,0,0,0,0.3,0.3,1,0,1,0,2,4,0,0,3,1,1,3,33.3,2,0,0,0,0,4,0,0,-1
