1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,7,85.7,65,11,4,4,100,1,1,100,0,0,0,0,0,0.1,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,36,50,72,473,99,20,22,90.9,14,20,70,0,5,0,1,0.4,0.2,2,2,1,1,5,1,1,1,0,0,0,1,0,1,0,0,0,2,3,1,0,2,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.571,1.0,0.531,0.667,0.611,0.483,0.52,0.209,0.616,0,0,0,0
1,4,77,8,3,4,0,1,0,0,3,0,2,0,1,0,0,36,44,81.8,535,174,18,20,90,14,17,82.4,2,5,40,1,0.1,0.2,2,0,1,0,2,1,1,0,0,1,1,1,100,0,0,0,0,0,1,0,0,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,26,32,81.3,294,54,17,19,89.5,5,6,83.3,0,2,0,0,0.1,0.2,2,1,0,0,1,4,2,1,1,2,1,4,25,3,0,0,0,1,5,0,0,-3,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.686,1.0,0.438,1.0,0.5,0.407,0.533,0.093,0.576,0,0,3,0
2,2,90,3,1,1,0,0,1,0,1,0,1,0,0,0,0,25,35,71.4,292,74,16,19,84.2,3,7,42.9,1,4,25,0,0,0.1,0,1,0,0,1,2,1,2,0,0,0,1,0,1,3,0,3,0,2,2,0,84,4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,27,74.1,344,50,10,13,76.9,10,11,90.9,0,2,0,0,0.1,0.1,2,0,1,0,2,4,2,2,1,1,1,1,100,0,1,0,1,2,6,1,0,2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.909,1.0,0.32,0.692,0.913,0.747,0.939,-0.438,0.398,0,0,1,1
3,2,83,5,4,0,0,1,0,0,1,1,0,0,0,0,0,28,34,82.4,395,104,16,18,88.9,6,6,100,2,2,100,0,0.3,0.3,3,1,3,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,77,3,2,1,0,0,0,0,0,0,0,0,0,0,0,29,39,74.4,418,98,19,21,90.5,7,11,63.6,2,5,40,0,0.4,0.4,2,0,0,0,2,1,1,1,0,0,0,0,0,0,2,0,2,0,1,0,2,,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.457,0.5,0.188,0.267,0.5,0.169,0.373,-0.093,0.222,0,0,1,0
4,3,87,3,2,1,0,0,0,0,1,1,0,0,0,0,0,36,41,87.8,457,130,24,27,88.9,8,9,88.9,1,2,50,0,0.2,0.1,2,3,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,4,1,0,90,7,4,1,1,0,1,0,0,0,0,0,0,0,0,32,39,82.1,526,146,16,19,84.2,14,15,93.3,2,3,66.7,0,0.1,0.3,1,2,3,0,5,1,1,0,1,0,0,2,0,2,1,0,1,0,1,2,0,2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.182,0.5,0.28,0.154,0.435,0.32,0.293,0.0,0.277,0,1,2,1
5,1,90,3,2,0,0,1,0,0,1,1,0,0,0,0,0,39,49,79.6,618,119,23,26,88.5,12,13,92.3,4,6,66.7,1,0.2,0.1,2,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,68,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,31,67.7,305,61,8,10,80,8,12,66.7,2,4,50,0,0.8,0.4,2,0,0,0,3,1,1,0,0,1,0,0,0,0,1,0,1,1,2,1,0,1,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.576,1.0,0.52,0.462,0.826,0.547,0.61,-0.188,0.542,0,1,3,0
6,1,87,5,2,2,0,1,0,0,1,1,0,0,0,0,0,28,34,82.4,423,125,18,19,94.7,7,9,77.8,3,6,50,1,0.3,0.3,3,3,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,73,4,1,0,0,2,1,0,2,0,0,0,1,1,0,23,29,79.3,342,45,12,13,92.3,11,13,84.6,0,0,0,0,0,0,1,2,0,0,2,2,1,2,0,0,1,2,50,1,1,0,1,0,2,0,0,2,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.2,1.0,0.781,0.533,0.278,0.576,0.427,0.419,0.838,1,0,4,1
7,-2,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,24,34,70.6,418,76,15,19,78.9,5,8,62.5,4,5,80,0,0,0.1,1,0,3,0,3,2,1,0,0,2,1,2,50,1,0,0,0,0,2,0,0,90,5,4,1,0,0,0,0,1,1,0,0,0,0,0,37,49,75.5,597,137,23,29,79.3,10,13,76.9,4,6,66.7,0,0.1,0.1,1,1,2,1,3,2,1,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.571,1.0,0.531,0.667,0.611,0.483,0.52,0.209,0.616,0,2,3,1
8,3,89,4,3,1,0,0,0,0,2,1,1,0,0,0,0,42,47,89.4,540,113,32,34,94.1,8,8,100,2,3,66.7,2,0.3,0.1,3,3,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,1,3,1,0,90,4,3,0,1,0,0,0,0,0,0,0,0,0,0,17,26,65.4,234,46,10,12,83.3,7,12,58.3,0,1,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,-3,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.364,1.0,0.6,0.692,0.609,0.853,0.72,0.104,0.651,0,0,3,1
9,2,90,9,8,0,0,1,0,0,2,1,0,0,1,0,0,33,41,80.5,566,115,18,19,94.7,12,13,92.3,3,5,60,0,0.3,0.2,5,0,4,3,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,2,0,73,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,21,71.4,214,15,9,10,90,4,7,57.1,1,2,50,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.273,1.0,0.76,0.692,0.435,0.987,0.573,0.562,0.795,2,0,3,2
10,1,89,4,1,0,0,2,0,1,1,1,0,0,0,0,0,18,24,75,255,45,13,15,86.7,4,5,80,1,3,33.3,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2,0,2,1,2,1,0,77,6,6,0,0,0,0,0,1,1,0,0,0,0,0,16,25,64,193,44,11,16,68.8,5,5,100,0,1,0,0,0.1,0.1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,3,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,1.0,1.0,0.281,0.867,0.889,0.381,1.0,-0.349,0.404,1,0,1,1
11,1,81,2,1,1,0,0,0,0,1,1,0,0,0,0,0,16,27,59.3,240,48,9,12,75,5,7,71.4,1,2,50,0,0.1,0.1,1,0,0,0,0,1,1,1,0,0,1,1,100,0,1,0,1,0,1,1,0,90,7,5,1,1,0,0,0,0,0,0,0,0,0,0,37,46,80.4,511,129,22,24,91.7,11,13,84.6,1,4,25,0,0.2,0.1,4,2,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,0,-1,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.914,1.0,0.25,0.8,1.0,0.356,0.813,-0.221,0.364,0,0,2,0
12,0,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,33,69.7,384,86,10,13,76.9,11,12,91.7,2,5,40,0,0,0,0,0,0,0,1,2,2,0,2,0,0,2,0,2,1,0,1,2,4,0,0,90,3,3,0,0,0,0,0,2,2,0,0,0,0,0,37,50,74,458,96,27,29,93.1,9,16,56.3,0,1,0,1,0.1,0.1,2,2,3,0,6,2,2,0,2,0,1,3,33.3,2,2,0,2,2,4,0,0,1,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.606,0.5,0.04,0.385,0.565,0.147,0.537,-0.688,0.096,0,1,1,0
13,5,26,5,5,0,0,0,0,0,1,1,0,0,0,0,0,15,20,75,229,50,11,13,84.6,3,4,75,1,2,50,1,0.2,0.1,3,0,3,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,89,5,2,0,1,1,1,0,2,1,0,0,0,1,0,20,29,69,210,64,15,16,93.8,4,6,66.7,0,3,0,0,0.1,0.1,1,1,1,0,3,1,1,1,0,0,0,1,0,1,1,0,1,4,5,1,0,,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.6,1.0,0.469,0.933,0.5,0.483,0.547,0.186,0.596,0,1,1,0
14,1,90,4,2,2,0,0,0,0,1,0,1,0,0,0,0,34,47,72.3,474,145,22,23,95.7,8,15,53.3,3,6,50,1,0.9,0.1,3,3,2,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,90,7,5,1,0,1,0,0,0,0,0,0,0,0,0,19,30,63.3,239,91,16,20,80,2,6,33.3,1,2,50,0,0.7,0.6,6,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.714,1.0,0.5,0.4,0.889,0.331,0.6,-0.07,0.545,0,0,0,0
15,2,89,5,4,1,0,0,0,0,0,0,0,0,0,0,0,40,46,87,624,128,25,25,100,10,13,76.9,5,7,71.4,0,0.3,0.2,3,1,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,86,3,1,2,0,0,0,0,2,0,2,0,0,0,0,19,24,79.2,278,80,9,10,90,7,8,87.5,2,5,40,1,0.2,0.2,2,0,0,0,0,2,1,1,1,0,1,1,100,0,2,0,2,1,3,2,0,1,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.758,1.0,0.4,0.462,0.957,0.573,0.683,-0.271,0.434,1,0,1,1
16,2,90,5,4,1,0,0,0,0,0,0,0,0,0,0,0,29,38,76.3,469,144,16,19,84.2,9,10,90,4,8,50,0,0.7,0.3,4,1,4,1,4,2,1,0,1,1,0,0,0,0,2,0,2,0,2,0,0,90,9,7,1,1,0,0,0,0,0,0,0,0,0,0,29,38,76.3,535,179,11,14,78.6,14,18,77.8,4,5,80,0,0.6,0.9,5,3,2,1,6,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,0,-1,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.714,1.0,0.469,0.733,0.667,0.475,0.587,0.14,0.566,1,0,1,1
17,2,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,19,47.4,114,30,5,10,50,3,5,60,0,2,0,0,0.1,0.1,1,0,1,0,1,4,2,2,2,0,0,0,0,0,1,0,1,2,6,2,0,90,3,1,1,0,1,0,0,0,0,0,0,0,0,0,15,21,71.4,252,73,11,11,100,2,4,50,2,4,50,0,0.1,0.3,1,1,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,-2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.515,1.0,0.52,0.923,0.565,0.667,0.659,-0.083,0.614,0,0,2,1
18,0,90,6,5,0,0,0,1,0,0,0,0,0,0,0,0,26,35,74.3,431,98,13,15,86.7,12,15,80,1,2,50,0,0.1,0.1,3,1,3,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,90,9,8,0,0,1,0,0,2,1,0,0,1,0,0,33,41,80.5,566,115,18,19,94.7,12,13,92.3,3,5,60,0,0.3,0.2,5,0,4,3,2,1,1,1,0,0,0,0,0,0,1,0,1,0,1,2,0,2,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.343,1.0,0.781,0.133,0.611,0.636,0.587,0.36,0.778,0,1,1,0
19,2,90,4,3,0,0,0,1,0,1,1,0,0,0,0,0,28,38,73.7,352,75,21,26,80.8,6,6,100,0,4,0,1,0.1,0.1,2,2,1,0,3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,90,3,2,1,0,0,0,0,0,0,0,0,0,0,0,24,34,70.6,418,76,15,19,78.9,5,8,62.5,4,5,80,0,0,0.1,1,0,3,0,3,2,1,0,0,2,1,2,50,1,0,0,0,0,2,0,0,-2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.424,1.0,0.56,0.615,0.696,0.627,0.829,-0.438,0.602,1,0,5,2
20,1,90,9,5,1,1,1,1,0,1,1,0,0,0,0,0,39,53,73.6,650,175,21,24,87.5,13,16,81.3,4,6,66.7,0,0.4,0.5,4,2,1,0,3,1,0,1,0,0,1,1,100,0,1,0,1,0,1,0,0,77,8,3,4,0,1,0,0,3,0,2,0,1,0,0,36,44,81.8,535,174,18,20,90,14,17,82.4,2,5,40,1,0.1,0.2,2,0,1,0,2,1,1,0,0,1,1,1,100,0,0,0,0,0,1,0,0,4,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.829,1.0,0.469,0.333,1.0,0.364,0.693,-0.105,0.505,0,0,4,0
21,-1,90,7,4,2,0,1,0,0,0,0,0,0,0,0,0,40,49,81.6,529,95,23,24,95.8,10,14,71.4,2,4,50,0,0.3,0.1,4,0,2,0,3,1,1,0,1,0,1,1,100,0,2,0,2,1,2,2,0,89,4,3,1,0,0,0,0,2,1,1,0,0,0,0,42,47,89.4,540,113,32,34,94.1,8,8,100,2,3,66.7,2,0.3,0.1,3,3,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,1,3,1,0,3,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.636,1.0,0.44,0.846,0.696,0.653,0.768,-0.292,0.53,0,1,7,2
22,0,90,7,6,0,1,0,0,0,1,1,0,0,0,0,0,37,46,80.4,597,152,18,19,94.7,18,19,94.7,1,6,16.7,1,0.7,0.3,2,1,4,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,13,24,54.2,177,23,6,10,60,4,4,100,1,6,16.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.091,1.0,1.0,0.615,0.217,1.0,0.329,1.0,1.0,1,0,0,0
23,-2,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,27,70.4,309,76,8,11,72.7,8,10,80,1,2,50,0,0.2,0.1,1,2,3,1,3,2,2,2,0,0,1,2,50,1,1,0,1,1,3,0,0,87,5,2,2,0,1,0,0,1,1,0,0,0,0,0,28,34,82.4,423,125,18,19,94.7,7,9,77.8,3,6,50,1,0.3,0.3,3,3,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.6,1.0,0.562,0.467,0.722,0.525,0.667,0.14,0.616,1,0,6,2
24,2,90,2,0,1,0,0,1,0,1,0,1,0,0,0,0,29,51,56.9,435,96,18,23,78.3,7,11,63.6,2,8,25,0,0,0.3,0,4,1,1,4,4,2,1,2,1,0,1,0,1,1,0,1,0,4,1,0,83,5,4,0,0,1,0,0,1,1,0,0,0,0,0,28,34,82.4,395,104,16,18,88.9,6,6,100,2,2,100,0,0.3,0.3,3,1,3,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.743,1.0,0.469,0.533,0.833,0.483,0.667,0.081,0.535,0,0,2,0
25,1,90,4,3,1,0,0,0,0,0,0,0,0,0,0,0,28,42,66.7,340,58,14,15,93.3,7,11,63.6,2,5,40,0,0.1,0.1,2,2,0,0,2,2,1,1,0,1,0,1,0,1,2,0,2,1,3,0,0,90,7,4,2,0,1,0,0,0,0,0,0,0,0,0,40,49,81.6,529,95,23,24,95.8,10,14,71.4,2,4,50,0,0.3,0.1,4,0,2,0,3,1,1,0,1,0,1,1,100,0,2,0,2,1,2,2,0,-1,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,1.0,1.0,0.16,1.0,0.913,0.453,0.866,-0.771,0.301,1,1,3,1
26,4,81,3,1,1,0,0,0,1,1,0,0,0,0,0,1,27,39,69.2,272,63,24,27,88.9,3,4,75,0,1,0,1,0.5,0,2,1,0,0,1,1,1,0,0,1,0,1,0,1,4,0,4,0,1,0,0,87,3,2,1,0,0,0,0,1,1,0,0,0,0,0,36,41,87.8,457,130,24,27,88.9,8,9,88.9,1,2,50,0,0.2,0.1,2,3,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,4,1,0,3,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.394,0.5,0.2,0.154,0.522,0.227,0.524,-0.542,0.205,0,0,4,1
27,1,90,9,5,3,1,0,0,0,0,0,0,0,0,0,0,57,79,72.2,783,226,39,44,88.6,14,23,60.9,2,5,40,0,0.1,0.2,3,3,4,0,9,3,1,1,0,2,3,3,100,0,0,0,0,0,3,0,0,90,3,2,0,0,1,0,0,1,1,0,0,0,0,0,39,49,79.6,618,119,23,26,88.5,12,13,92.3,4,6,66.7,1,0.2,0.1,2,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,3,1,1,0,0,1,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.343,0.5,0.25,0.333,0.333,0.263,0.387,0.023,0.293,0,0,0,0
28,3,71,5,4,1,0,0,0,0,1,1,0,0,0,0,0,28,35,80,373,89,19,21,90.5,6,7,85.7,2,2,100,0,0.1,0.1,1,3,2,0,4,2,1,1,0,1,2,3,66.7,1,0,0,0,0,2,1,0,90,3,1,1,0,0,1,0,1,0,1,0,0,0,0,25,35,71.4,292,74,16,19,84.2,3,7,42.9,1,4,25,0,0,0.1,0,1,0,0,1,2,1,2,0,0,0,1,0,1,3,0,3,0,2,2,0,2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.758,1.0,0.32,0.923,0.783,0.56,0.671,-0.271,0.434,2,1,3,2
29,3,90,4,3,1,0,0,0,0,2,2,0,0,0,0,0,25,42,59.5,362,104,17,23,73.9,7,12,58.3,1,5,20,1,0.4,0.2,3,1,1,0,5,1,0,1,0,0,1,2,50,1,2,0,2,0,1,0,0,81,2,1,1,0,0,0,0,1,1,0,0,0,0,0,16,27,59.3,240,48,9,12,75,5,7,71.4,1,2,50,0,0.1,0.1,1,0,0,0,0,1,1,1,0,0,1,1,100,0,1,0,1,0,1,1,0,1,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.939,1.0,0.28,0.615,1.0,0.6,1.0,-0.771,0.349,0,0,0,0
30,3,31,1,1,0,0,0,0,0,1,1,0,0,0,0,0,9,14,64.3,131,10,6,8,75,2,2,100,1,2,50,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,100,0,0,0,0,0,1,0,0,89,4,1,0,0,2,0,1,1,1,0,0,0,0,0,18,24,75,255,45,13,15,86.7,4,5,80,1,3,33.3,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,2,0,2,1,2,1,0,1,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.143,1.0,0.875,0.6,0.056,0.805,0.347,0.802,0.939,0,0,0,0
31,0,90,5,4,1,0,0,0,0,1,1,0,0,0,0,0,22,34,64.7,296,95,18,21,85.7,3,7,42.9,1,5,20,0,0.8,0.2,3,1,2,0,2,3,2,2,1,0,0,0,0,0,1,0,1,0,3,0,0,90,5,4,1,0,0,0,0,0,0,0,0,0,0,0,29,38,76.3,469,144,16,19,84.2,9,10,90,4,8,50,0,0.7,0.3,4,1,4,1,4,2,1,0,1,1,0,0,0,0,2,0,2,0,2,0,0,2,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.6,1.0,0.531,0.6,0.667,0.5,0.667,0.105,0.606,0,0,3,1
32,0,90,2,0,1,0,1,0,0,0,0,0,0,0,0,0,27,39,69.2,458,100,11,18,61.1,12,14,85.7,3,4,75,0,0,0.1,0,1,0,0,1,2,0,1,1,0,1,1,100,0,4,0,4,1,3,0,0,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,23,33,69.7,384,86,10,13,76.9,11,12,91.7,2,5,40,0,0,0,0,0,0,0,1,2,2,0,2,0,0,2,0,2,1,0,1,2,4,0,0,0,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,1.0,1.0,0.28,0.615,1.0,0.493,0.963,-0.875,0.349,1,1,2,1
33,0,90,10,6,1,2,0,1,0,2,1,0,1,0,0,0,39,50,78,601,190,23,26,88.5,12,16,75,2,5,40,1,0.6,0.5,5,4,5,1,7,3,2,1,0,2,2,3,66.7,1,0,0,0,0,3,0,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,27,70.4,309,76,8,11,72.7,8,10,80,1,2,50,0,0.2,0.1,1,2,3,1,3,2,2,2,0,0,1,2,50,1,1,0,1,1,3,0,0,-2,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.086,1.0,1.0,0.2,0.167,1.0,0.427,1.0,1.0,0,0,1,0
34,-3,79,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,22,68.2,252,33,7,9,77.8,7,8,87.5,1,5,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,90,4,2,2,0,0,0,0,1,0,1,0,0,0,0,34,47,72.3,474,145,22,23,95.7,8,15,53.3,3,6,50,1,0.9,0.1,3,3,2,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.424,1.0,0.68,0.615,0.565,0.76,0.476,0.375,0.711,0,0,5,2
35,2,73,5,2,0,2,1,0,0,0,0,0,0,0,0,0,25,34,73.5,375,94,14,16,87.5,9,10,90,1,5,20,0,0.1,0.1,1,0,2,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,90,6,5,0,0,0,1,0,0,0,0,0,0,0,0,26,35,74.3,431,98,13,15,86.7,12,15,80,1,2,50,0,0.1,0.1,3,1,3,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.4,1.0,0.594,0.8,0.389,0.525,0.547,0.244,0.697,0,0,2,1
36,2,86,2,2,0,0,0,0,0,1,1,0,0,0,0,0,17,23,73.9,235,57,12,14,85.7,4,4,100,1,4,25,0,0,0,1,0,3,0,4,6,4,1,1,4,2,4,50,2,0,0,0,0,6,0,0,90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,19,47.4,114,30,5,10,50,3,5,60,0,2,0,0,0.1,0.1,1,0,1,0,1,4,2,2,2,0,0,0,0,0,1,0,1,2,6,2,0,2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.273,1.0,0.6,0.923,0.478,0.773,0.646,0.104,0.687,0,0,2,0
37,-3,90,5,4,0,0,0,1,0,0,0,0,0,0,0,0,20,30,66.7,327,89,13,16,81.3,5,7,71.4,2,6,33.3,0,0,0,1,2,1,0,4,4,1,2,1,1,2,4,50,2,1,0,1,0,4,0,0,26,5,5,0,0,0,0,0,1,1,0,0,0,0,0,15,20,75,229,50,11,13,84.6,3,4,75,1,2,50,1,0.2,0.1,3,0,3,1,2,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,5,0.212,1.0,0.84,0.308,0.565,0.813,0.598,0.25,0.807,0.286,0.5,0.25,0.4,0.278,0.229,0.32,0.035,0.303,0,0,1,1
38,-1,90,3,1,2,0,0,0,0,0,0,0,0,0,0,0,42,55,76.4,589,137,29,29,100,9,12,75,3,8,37.5,0,0.1,0.1,2,0,2,0,3,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,89,5,4,1,0,0,0,0,0,0,0,0,0,0,0,40,46,87,624,128,25,25,100,10,13,76.9,5,7,71.4,0,0.3,0.2,3,1,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0.171,1.0,0.844,0.333,0.333,0.746,0.56,0.535,0.869,0.758,1.0,0.4,0.615,0.87,0.4,0.683,-0.542,0.458,1,0,3,2
